controller_log_time,intersection_id,controller_device_id,response_time_ms,error_count,reboot_count,cpu_temp,spat_send_count,spat_fail_count,avg_latency_ms,comm_fail_count,connected_vehicle_count,severity,failure_event
2026-04-13 10:30:08,INT_002,CTRL_006,129.8,4,0,68.9,53,11,142.7,7,30,주의,0
2026-04-13 10:30:08,INT_005,CTRL_009,27.0,0,0,36.4,118,1,15.7,3,37,정상,0
2026-04-13 10:30:08,INT_005,CTRL_004,115.7,12,2,83.1,92,10,117.9,6,54,주의,0
2026-04-13 10:30:08,INT_005,CTRL_006,96.4,7,1,80.6,59,17,148.4,12,29,주의,0
2026-04-13 10:30:08,INT_002,CTRL_001,155.8,8,1,73.4,88,7,153.7,8,19,주의,0
2026-04-13 10:30:08,INT_005,CTRL_005,249.0,20,2,99.0,44,75,299.0,44,79,위험,0
2026-04-13 10:30:08,INT_002,CTRL_004,128.4,9,0,79.1,93,13,154.5,8,48,주의,0
2026-04-13 10:30:08,INT_002,CTRL_001,113.2,7,1,77.0,53,12,144.9,12,45,주의,0
2026-04-13 10:30:08,INT_003,CTRL_005,220.6,44,6,99.0,69,70,292.8,43,60,위험,0
2026-04-13 10:30:09,INT_001,CTRL_006,112.9,11,1,83.1,87,11,137.1,6,32,주의,0
2026-04-13 10:30:09,INT_003,CTRL_006,135.6,9,1,60.7,78,6,157.1,6,36,주의,0
2026-04-13 10:30:09,INT_004,CTRL_007,231.6,25,3,99.0,22,57,269.8,40,31,위험,0
2026-04-13 10:30:09,INT_004,CTRL_003,129.9,9,1,74.7,67,15,156.3,12,55,주의,0
2026-04-13 10:30:09,INT_002,CTRL_004,120.6,10,0,68.0,78,10,144.3,5,35,주의,0
2026-04-13 10:30:09,INT_003,CTRL_002,40.7,1,1,47.1,109,4,44.7,0,24,정상,0
2026-04-13 10:30:09,INT_002,CTRL_006,150.4,9,0,74.4,91,22,165.1,15,56,주의,0
2026-04-13 10:30:09,INT_002,CTRL_004,127.0,7,2,69.8,70,8,153.5,5,32,주의,0
2026-04-13 10:30:09,INT_002,CTRL_009,44.4,1,0,43.7,101,1,27.0,3,44,정상,0
2026-04-13 10:30:09,INT_002,CTRL_001,114.5,5,2,74.5,60,24,155.5,17,44,주의,0
2026-04-13 10:30:10,INT_005,CTRL_003,87.4,4,2,62.9,88,9,137.9,10,23,주의,0
2026-04-13 10:30:10,INT_002,CTRL_002,64.7,2,1,46.3,94,1,52.8,0,16,정상,0
2026-04-13 10:30:10,INT_004,CTRL_003,130.7,5,0,78.7,63,15,140.3,11,15,주의,0
2026-04-13 10:30:10,INT_002,CTRL_009,43.9,2,0,48.5,100,0,35.7,2,9,정상,0
2026-04-13 10:30:10,INT_001,CTRL_004,108.1,7,0,74.2,50,21,152.1,11,57,주의,0
2026-04-13 10:30:10,INT_004,CTRL_010,132.7,8,2,74.6,95,22,156.7,16,19,주의,0
2026-04-13 10:30:10,INT_002,CTRL_008,115.6,4,0,70.6,90,17,147.0,9,41,주의,0
2026-04-13 10:30:10,INT_003,CTRL_003,110.4,3,0,83.6,95,10,143.6,7,35,주의,0
2026-04-13 10:30:10,INT_004,CTRL_006,129.7,3,2,80.0,52,20,153.9,14,53,주의,0
2026-04-13 10:30:10,INT_001,CTRL_010,155.4,3,2,70.2,56,24,167.8,15,18,주의,0
2026-04-13 10:30:11,INT_005,CTRL_010,129.2,8,2,66.1,79,5,140.4,4,40,주의,0
2026-04-13 10:30:11,INT_004,CTRL_004,120.4,11,2,74.5,81,12,135.0,7,48,주의,0
2026-04-13 10:30:11,INT_005,CTRL_009,34.2,1,1,39.6,88,1,30.4,0,37,정상,0
2026-04-13 10:30:11,INT_002,CTRL_009,44.0,1,1,41.9,113,2,21.9,2,41,정상,0
2026-04-13 10:30:11,INT_002,CTRL_008,125.6,12,2,66.6,63,17,165.0,8,51,주의,0
2026-04-13 10:30:11,INT_002,CTRL_005,277.1,33,4,99.0,58,31,285.5,27,67,위험,0
2026-04-13 10:30:11,INT_001,CTRL_009,34.1,2,0,38.5,106,3,30.7,0,11,정상,0
2026-04-13 10:30:11,INT_004,CTRL_009,38.6,1,1,46.7,85,1,40.3,2,14,정상,0
2026-04-13 10:30:11,INT_004,CTRL_004,124.5,3,0,81.9,88,5,163.2,7,24,주의,0
2026-04-13 10:30:11,INT_003,CTRL_007,270.3,17,2,99.0,26,64,290.1,32,52,위험,0
2026-04-13 10:30:12,INT_001,CTRL_001,106.1,12,1,82.4,67,6,122.7,7,42,주의,0
2026-04-13 10:30:12,INT_002,CTRL_004,132.4,12,1,84.4,71,18,175.0,10,42,주의,0
2026-04-13 10:30:12,INT_004,CTRL_002,52.2,2,1,50.2,119,2,48.4,0,42,정상,0
2026-04-13 10:30:12,INT_001,CTRL_008,140.8,10,0,84.4,73,7,149.5,4,15,주의,0
2026-04-13 10:30:12,INT_001,CTRL_008,140.9,11,2,69.7,86,12,150.3,8,20,주의,0
2026-04-13 10:30:12,INT_002,CTRL_008,128.5,12,0,78.3,76,22,133.6,15,52,주의,0
2026-04-13 10:30:12,INT_001,CTRL_003,114.2,8,0,77.3,80,18,149.7,14,26,주의,0
2026-04-13 10:30:12,INT_001,CTRL_004,129.9,10,2,74.3,80,8,167.4,6,20,주의,0
2026-04-13 10:30:12,INT_002,CTRL_010,115.7,3,2,84.6,56,17,157.0,14,52,주의,0
2026-04-13 10:30:12,INT_004,CTRL_001,121.2,3,1,78.7,73,5,164.0,4,23,주의,0
2026-04-13 10:30:13,INT_004,CTRL_003,123.7,9,1,78.2,56,8,152.6,10,56,주의,0
2026-04-13 10:30:13,INT_003,CTRL_007,251.5,29,2,98.3,34,57,293.4,29,53,위험,0
2026-04-13 10:30:13,INT_004,CTRL_010,121.8,4,1,85.0,87,14,155.1,11,60,주의,0
2026-04-13 10:30:13,INT_004,CTRL_010,141.9,10,1,82.5,91,9,168.8,5,51,주의,0
2026-04-13 10:30:13,INT_004,CTRL_001,110.4,4,2,81.6,58,18,150.5,14,39,주의,0
2026-04-13 10:30:13,INT_001,CTRL_009,57.1,0,1,44.9,117,4,38.2,0,20,정상,0
2026-04-13 10:30:13,INT_001,CTRL_002,54.6,0,1,39.8,106,4,47.7,2,11,정상,0
2026-04-13 10:30:13,INT_004,CTRL_010,145.7,4,1,67.2,84,20,175.0,13,28,주의,0
2026-04-13 10:30:13,INT_005,CTRL_010,110.1,5,1,75.1,81,11,144.1,5,48,주의,0
2026-04-13 10:30:13,INT_002,CTRL_002,55.3,0,0,52.2,103,4,51.9,2,12,정상,0
2026-04-13 10:30:14,INT_001,CTRL_008,125.9,11,1,77.1,73,23,140.4,14,40,주의,0
2026-04-13 10:30:14,INT_002,CTRL_010,108.2,5,1,72.1,63,14,146.3,10,40,주의,0
2026-04-13 10:30:14,INT_005,CTRL_009,47.0,1,1,42.5,102,0,39.6,0,28,정상,0
2026-04-13 10:30:14,INT_001,CTRL_008,110.7,3,0,84.6,64,25,152.3,14,40,주의,0
2026-04-13 10:30:14,INT_005,CTRL_010,128.6,6,2,66.1,75,20,162.5,12,26,주의,0
2026-04-13 10:30:14,INT_002,CTRL_007,126.5,17,7,99.0,50,25,209.6,30,75,위험,0
2026-04-13 10:30:14,INT_001,CTRL_005,177.2,31,6,99.0,47,41,270.6,33,41,위험,0
2026-04-13 10:30:14,INT_002,CTRL_010,220.3,20,3,96.8,20,25,252.2,20,68,위험,0
2026-04-13 10:30:14,INT_005,CTRL_004,247.4,37,6,99.0,35,66,261.6,45,34,위험,0
2026-04-13 10:30:14,INT_002,CTRL_005,187.8,29,7,88.4,62,54,248.2,43,77,위험,0
2026-04-13 10:30:15,INT_004,CTRL_002,59.2,0,0,43.7,111,1,46.6,1,41,정상,0
2026-04-13 10:30:15,INT_003,CTRL_004,179.4,23,2,68.5,41,79,130.7,53,30,위험,1
2026-04-13 10:30:15,INT_005,CTRL_006,149.2,5,2,77.6,66,12,168.3,10,40,주의,0
2026-04-13 10:30:15,INT_005,CTRL_009,52.6,0,0,42.6,104,0,32.6,1,30,정상,0
2026-04-13 10:30:15,INT_002,CTRL_008,118.5,5,1,80.4,92,23,151.3,13,34,주의,0
2026-04-13 10:30:15,INT_004,CTRL_009,46.6,0,1,46.2,117,3,35.5,2,24,정상,0
2026-04-13 10:30:15,INT_001,CTRL_003,133.1,6,1,67.1,84,10,137.1,10,46,주의,0
2026-04-13 10:30:15,INT_005,CTRL_007,254.6,27,8,99.0,66,78,252.6,46,69,위험,0
2026-04-13 10:30:15,INT_005,CTRL_004,72.3,2,0,46.0,116,3,26.6,0,13,정상,0
2026-04-13 10:30:15,INT_005,CTRL_008,120.8,8,0,82.4,93,23,181.3,17,24,주의,0
2026-04-13 10:30:16,INT_002,CTRL_007,169.3,36,3,79.3,66,80,107.4,49,25,위험,1
2026-04-13 10:30:16,INT_002,CTRL_003,155.4,3,0,77.2,67,17,174.9,9,37,주의,0
2026-04-13 10:30:16,INT_001,CTRL_007,50.3,1,0,41.4,114,4,19.8,2,13,정상,0
2026-04-13 10:30:16,INT_004,CTRL_007,63.6,2,0,38.6,96,1,39.1,2,17,정상,0
2026-04-13 10:30:16,INT_005,CTRL_008,126.1,8,2,79.0,86,14,147.4,13,33,주의,0
2026-04-13 10:30:16,INT_002,CTRL_001,99.0,7,2,74.1,61,17,139.2,12,17,주의,0
2026-04-13 10:30:16,INT_005,CTRL_008,250.3,27,6,91.9,70,44,285.1,22,80,위험,0
2026-04-13 10:30:16,INT_003,CTRL_006,135.5,11,0,80.9,54,12,164.3,9,15,주의,0
2026-04-13 10:30:16,INT_002,CTRL_008,229.9,41,3,89.6,52,79,240.6,52,75,위험,0
2026-04-13 10:30:16,INT_003,CTRL_009,40.8,0,0,47.9,109,3,44.1,0,32,정상,0
2026-04-13 10:30:17,INT_005,CTRL_009,49.0,2,1,36.9,85,3,38.2,3,11,정상,0
2026-04-13 10:30:17,INT_005,CTRL_007,38.4,2,0,49.4,114,1,25.0,3,18,정상,0
2026-04-13 10:30:17,INT_002,CTRL_007,60.7,2,1,43.8,88,4,14.3,0,28,정상,0
2026-04-13 10:30:17,INT_003,CTRL_001,110.7,8,2,74.1,75,10,143.3,9,45,주의,0
2026-04-13 10:30:17,INT_003,CTRL_009,31.0,0,0,46.9,117,2,45.4,2,37,정상,0
2026-04-13 10:30:17,INT_005,CTRL_003,96.6,6,0,82.7,81,15,113.2,8,26,주의,0
2026-04-13 10:30:17,INT_001,CTRL_005,307.1,20,7,99.0,29,59,335.5,44,42,위험,0
2026-04-13 10:30:17,INT_004,CTRL_010,130.6,3,0,84.8,83,7,166.7,8,22,주의,0
2026-04-13 10:30:17,INT_003,CTRL_001,105.7,6,0,72.9,85,15,138.1,10,27,주의,0
2026-04-13 10:30:17,INT_003,CTRL_003,118.5,10,0,81.2,68,21,143.8,12,52,주의,0
2026-04-13 10:30:18,INT_004,CTRL_007,48.5,2,0,44.4,104,1,28.1,2,10,정상,0
2026-04-13 10:30:18,INT_001,CTRL_009,41.3,0,1,43.1,91,2,32.1,1,19,정상,0
2026-04-13 10:30:18,INT_002,CTRL_005,247.2,25,7,94.0,61,27,315.7,20,47,위험,0
2026-04-13 10:30:18,INT_001,CTRL_009,35.5,0,0,37.6,97,2,29.9,3,8,정상,0
2026-04-13 10:30:18,INT_003,CTRL_005,249.3,37,8,99.0,70,31,237.8,20,74,위험,0
2026-04-13 10:30:18,INT_004,CTRL_007,45.1,2,1,36.9,84,4,21.2,3,25,정상,0
2026-04-13 10:30:18,INT_004,CTRL_002,50.9,1,0,52.7,107,1,33.9,3,42,정상,0
2026-04-13 10:30:18,INT_004,CTRL_005,203.4,24,5,99.0,69,68,257.5,44,78,위험,0
2026-04-13 10:30:18,INT_002,CTRL_005,252.0,18,8,82.3,28,73,140.0,42,32,위험,1
2026-04-13 10:30:18,INT_004,CTRL_005,52.9,0,1,43.9,119,0,32.8,0,19,정상,0
2026-04-13 10:30:19,INT_001,CTRL_003,129.9,3,0,85.0,85,7,146.4,7,60,주의,0
2026-04-13 10:30:19,INT_001,CTRL_009,47.6,2,1,42.7,102,0,41.5,2,25,정상,0
2026-04-13 10:30:19,INT_003,CTRL_003,131.6,11,1,85.0,67,20,168.8,11,60,주의,0
2026-04-13 10:30:19,INT_002,CTRL_006,121.2,5,1,82.3,55,5,155.7,7,43,주의,0
2026-04-13 10:30:19,INT_003,CTRL_009,51.2,2,1,48.2,107,1,27.2,1,22,정상,0
2026-04-13 10:30:19,INT_004,CTRL_008,206.6,18,6,82.7,44,25,228.1,30,69,위험,0
2026-04-13 10:30:19,INT_003,CTRL_003,219.1,37,7,99.0,36,55,271.7,27,65,위험,0
2026-04-13 10:30:19,INT_005,CTRL_001,142.0,5,1,85.0,56,23,161.7,17,18,주의,0
2026-04-13 10:30:19,INT_002,CTRL_005,50.0,1,0,40.1,107,3,30.8,2,10,정상,0
2026-04-13 10:30:19,INT_001,CTRL_007,49.4,0,1,42.8,88,4,25.2,1,16,정상,0
2026-04-13 10:30:20,INT_002,CTRL_004,45.7,2,0,36.8,96,2,24.1,0,17,정상,0
2026-04-13 10:30:20,INT_001,CTRL_006,276.9,16,7,99.0,34,62,275.9,36,73,위험,0
2026-04-13 10:30:20,INT_004,CTRL_002,43.9,0,1,44.4,113,1,37.0,3,26,정상,0
2026-04-13 10:30:20,INT_005,CTRL_007,50.4,2,1,45.5,113,4,38.8,1,13,정상,0
2026-04-13 10:30:20,INT_003,CTRL_009,30.7,2,1,47.6,100,0,49.3,0,8,정상,0
2026-04-13 10:30:20,INT_002,CTRL_003,209.1,38,2,99.0,70,78,248.9,48,32,위험,0
2026-04-13 10:30:20,INT_001,CTRL_005,41.1,2,0,49.2,109,3,20.0,1,37,정상,0
2026-04-13 10:30:20,INT_003,CTRL_001,129.1,12,1,83.5,87,21,140.2,11,31,주의,0
2026-04-13 10:30:20,INT_005,CTRL_007,55.3,1,1,41.0,116,3,26.7,2,42,정상,0
2026-04-13 10:30:20,INT_004,CTRL_009,44.5,0,1,47.1,89,1,39.3,0,9,정상,0
2026-04-13 10:30:21,INT_002,CTRL_004,35.7,0,0,45.5,111,4,22.2,0,34,정상,0
2026-04-13 10:30:21,INT_001,CTRL_003,225.9,17,5,93.5,21,57,280.4,38,48,위험,0
2026-04-13 10:30:21,INT_003,CTRL_006,207.4,27,2,81.8,30,48,164.1,33,38,위험,1
2026-04-13 10:30:21,INT_004,CTRL_004,39.2,2,0,44.5,84,4,8.4,1,31,정상,0
2026-04-13 10:30:21,INT_002,CTRL_005,39.7,0,1,38.4,93,3,21.3,0,17,정상,0
2026-04-13 10:30:21,INT_001,CTRL_009,48.9,1,0,42.4,104,4,52.3,2,39,정상,0
2026-04-13 10:30:21,INT_001,CTRL_006,47.5,0,0,39.9,96,2,24.9,3,9,정상,0
2026-04-13 10:30:21,INT_005,CTRL_003,273.7,19,6,91.2,41,77,278.9,41,32,위험,0
2026-04-13 10:30:21,INT_003,CTRL_008,253.2,27,8,99.0,47,74,269.4,43,57,위험,0
2026-04-13 10:30:21,INT_002,CTRL_002,44.0,1,1,46.5,91,2,45.7,0,8,정상,0
2026-04-13 10:30:22,INT_004,CTRL_006,52.3,1,0,45.6,111,4,21.2,2,26,정상,0
2026-04-13 10:30:22,INT_002,CTRL_004,49.2,0,0,34.9,99,2,18.5,3,44,정상,0
2026-04-13 10:30:22,INT_005,CTRL_006,43.0,1,0,40.9,107,2,30.6,0,16,정상,0
2026-04-13 10:30:22,INT_002,CTRL_007,36.5,1,1,36.1,104,4,16.6,0,25,정상,0
2026-04-13 10:30:22,INT_003,CTRL_001,130.3,7,1,79.4,77,6,148.3,5,17,주의,0
2026-04-13 10:30:22,INT_005,CTRL_003,224.2,31,3,83.0,36,49,267.8,28,48,위험,0
2026-04-13 10:30:22,INT_002,CTRL_001,129.8,12,1,85.0,55,20,160.1,15,43,주의,0
2026-04-13 10:30:22,INT_002,CTRL_010,155.0,12,0,82.8,56,14,172.5,7,46,주의,0
2026-04-13 10:30:22,INT_005,CTRL_005,47.4,2,1,38.4,119,4,22.8,2,33,정상,0
2026-04-13 10:30:22,INT_003,CTRL_004,52.7,1,0,38.9,83,0,24.6,2,19,정상,0
2026-04-13 10:30:23,INT_005,CTRL_001,122.1,12,0,80.4,73,13,146.2,7,16,주의,0
2026-04-13 10:30:23,INT_005,CTRL_008,189.1,26,6,97.0,37,66,295.4,42,66,위험,0
2026-04-13 10:30:23,INT_005,CTRL_007,34.8,2,1,38.1,93,4,23.7,1,10,정상,0
2026-04-13 10:30:23,INT_005,CTRL_009,48.3,0,1,44.2,116,2,45.7,1,34,정상,0
2026-04-13 10:30:23,INT_005,CTRL_003,234.2,33,5,99.0,26,46,216.6,33,69,위험,0
2026-04-13 10:30:23,INT_002,CTRL_006,49.3,1,1,47.3,118,1,21.7,3,39,정상,0
2026-04-13 10:30:23,INT_003,CTRL_006,39.1,0,1,39.6,103,0,22.5,2,26,정상,0
2026-04-13 10:30:23,INT_001,CTRL_001,132.8,10,1,83.8,56,6,168.3,7,52,주의,0
2026-04-13 10:30:23,INT_001,CTRL_009,31.7,0,1,51.1,95,4,46.8,1,15,정상,0
2026-04-13 10:30:23,INT_002,CTRL_006,62.0,0,1,42.2,116,4,24.0,3,34,정상,0
2026-04-13 10:30:24,INT_004,CTRL_002,46.0,2,1,45.4,117,4,51.6,1,15,정상,0
2026-04-13 10:30:24,INT_001,CTRL_005,46.9,0,1,40.7,111,3,24.9,2,12,정상,0
2026-04-13 10:30:24,INT_001,CTRL_010,190.7,18,4,97.3,28,66,277.9,39,45,위험,0
2026-04-13 10:30:24,INT_003,CTRL_001,122.4,5,1,80.2,65,19,156.7,14,19,주의,0
2026-04-13 10:30:24,INT_005,CTRL_010,237.6,26,5,78.6,56,67,170.8,37,41,위험,1
2026-04-13 10:30:24,INT_005,CTRL_006,35.5,2,0,39.1,104,3,16.7,2,39,정상,0
2026-04-13 10:30:24,INT_005,CTRL_007,58.0,1,0,44.9,86,0,26.1,1,17,정상,0
2026-04-13 10:30:24,INT_003,CTRL_003,208.1,21,2,76.9,45,73,145.2,48,38,위험,1
2026-04-13 10:30:24,INT_005,CTRL_006,41.3,0,1,39.7,97,1,35.1,2,35,정상,0
2026-04-13 10:30:24,INT_002,CTRL_001,124.1,11,2,75.0,88,16,147.1,14,36,주의,0
2026-04-13 10:30:25,INT_005,CTRL_008,297.4,45,8,99.0,57,37,275.7,22,66,위험,0
2026-04-13 10:30:25,INT_001,CTRL_002,53.2,1,0,42.3,120,4,46.9,1,24,정상,0
2026-04-13 10:30:25,INT_003,CTRL_010,45.6,2,0,47.4,114,4,33.4,2,22,정상,0
2026-04-13 10:30:25,INT_001,CTRL_005,34.0,0,0,46.1,111,2,23.8,1,33,정상,0
2026-04-13 10:30:25,INT_002,CTRL_003,57.5,1,1,43.2,113,2,43.0,3,35,정상,0
2026-04-13 10:30:25,INT_001,CTRL_010,62.7,1,1,39.5,116,0,34.5,0,22,정상,0
2026-04-13 10:30:25,INT_002,CTRL_004,45.6,2,0,43.2,104,1,22.0,1,19,정상,0
2026-04-13 10:30:25,INT_005,CTRL_007,55.1,2,0,43.1,92,2,24.7,3,34,정상,0
2026-04-13 10:30:25,INT_002,CTRL_010,38.3,0,0,37.5,110,3,17.0,3,12,정상,0
2026-04-13 10:30:25,INT_001,CTRL_003,47.8,2,1,44.4,89,0,15.5,2,24,정상,0
2026-04-13 10:30:26,INT_001,CTRL_002,42.7,0,1,40.9,88,3,48.3,2,25,정상,0
2026-04-13 10:30:26,INT_001,CTRL_009,27.4,1,1,51.4,94,0,44.9,2,38,정상,0
2026-04-13 10:30:26,INT_004,CTRL_006,34.8,2,1,39.4,85,2,24.3,3,40,정상,0
2026-04-13 10:30:26,INT_004,CTRL_004,52.4,1,0,42.4,91,1,26.3,3,26,정상,0
2026-04-13 10:30:26,INT_003,CTRL_003,45.4,1,1,38.0,94,1,29.6,1,44,정상,0
2026-04-13 10:30:26,INT_005,CTRL_005,60.8,2,0,47.2,93,1,31.0,2,25,정상,0
2026-04-13 10:30:26,INT_001,CTRL_001,133.8,11,2,83.0,50,22,170.0,12,38,주의,0
2026-04-13 10:30:26,INT_001,CTRL_010,52.1,0,0,42.7,120,0,20.6,0,38,정상,0
2026-04-13 10:30:26,INT_004,CTRL_002,51.8,1,1,52.2,117,1,44.6,2,42,정상,0
2026-04-13 10:30:26,INT_003,CTRL_001,137.9,5,2,84.6,62,25,154.6,15,42,주의,0
2026-04-13 10:30:27,INT_005,CTRL_004,40.7,1,1,45.1,100,1,18.9,2,31,정상,0
2026-04-13 10:30:27,INT_003,CTRL_007,22.5,1,1,42.3,94,2,16.9,2,13,정상,0
2026-04-13 10:30:27,INT_002,CTRL_005,52.4,1,1,43.0,105,3,31.2,0,25,정상,0
2026-04-13 10:30:27,INT_004,CTRL_010,49.7,0,1,44.6,93,1,29.9,3,20,정상,0
2026-04-13 10:30:27,INT_002,CTRL_007,47.3,2,0,45.5,120,1,20.0,2,16,정상,0
2026-04-13 10:30:27,INT_002,CTRL_002,47.7,2,1,45.1,97,4,57.9,0,11,정상,0
2026-04-13 10:30:27,INT_005,CTRL_007,40.5,0,1,44.0,104,0,32.3,3,28,정상,0
2026-04-13 10:30:27,INT_003,CTRL_002,39.1,0,1,48.7,120,0,47.8,0,9,정상,0
2026-04-13 10:30:27,INT_004,CTRL_006,57.7,1,1,44.0,97,0,34.2,1,32,정상,0
2026-04-13 10:30:27,INT_005,CTRL_010,46.1,0,0,40.7,113,3,22.7,0,26,정상,0
2026-04-13 10:30:28,INT_003,CTRL_010,49.7,1,0,47.3,88,3,21.7,1,25,정상,0
2026-04-13 10:30:28,INT_003,CTRL_009,55.8,0,0,45.1,98,4,53.4,0,12,정상,0
2026-04-13 10:30:28,INT_001,CTRL_005,40.0,1,1,41.3,110,4,19.7,2,36,정상,0
2026-04-13 10:30:28,INT_003,CTRL_010,55.7,1,1,42.3,118,1,21.8,1,42,정상,0
2026-04-13 10:30:28,INT_002,CTRL_003,35.1,1,1,41.1,119,4,31.3,1,36,정상,0
2026-04-13 10:30:28,INT_004,CTRL_003,60.9,2,0,47.2,89,3,33.8,0,14,정상,0
2026-04-13 10:30:28,INT_004,CTRL_007,37.3,2,1,42.9,115,3,24.4,1,14,정상,0
2026-04-13 10:30:28,INT_001,CTRL_010,46.6,2,0,39.9,99,1,15.9,1,34,정상,0
2026-04-13 10:30:28,INT_003,CTRL_003,43.3,0,0,35.6,83,4,24.4,1,36,정상,0
2026-04-13 10:30:28,INT_002,CTRL_009,61.1,0,1,45.2,100,3,62.2,1,38,정상,0
2026-04-13 10:30:29,INT_003,CTRL_005,66.7,1,1,36.4,116,1,29.9,1,27,정상,0
2026-04-13 10:30:29,INT_002,CTRL_002,51.3,0,0,50.1,112,4,58.7,2,39,정상,0
2026-04-13 10:30:29,INT_002,CTRL_003,31.8,0,0,47.3,86,4,22.3,3,21,정상,0
2026-04-13 10:30:29,INT_002,CTRL_003,45.2,2,1,43.6,97,4,20.0,3,13,정상,0
2026-04-13 10:30:29,INT_001,CTRL_001,150.9,10,1,81.9,89,9,175.0,5,15,주의,0
2026-04-13 10:30:29,INT_005,CTRL_005,58.2,0,0,39.4,87,1,32.7,2,36,정상,0
2026-04-13 10:30:29,INT_002,CTRL_003,41.7,1,0,39.2,113,0,23.1,0,14,정상,0
2026-04-13 10:30:29,INT_003,CTRL_003,49.5,1,1,35.5,107,2,35.6,2,33,정상,0
2026-04-13 10:30:29,INT_001,CTRL_004,56.8,0,1,41.8,85,4,23.8,2,30,정상,0
2026-04-13 10:30:29,INT_002,CTRL_007,50.3,2,1,48.8,85,4,27.3,0,10,정상,0
2026-04-13 10:30:30,INT_003,CTRL_010,48.2,2,0,42.3,98,0,24.3,2,16,정상,0
2026-04-13 10:30:30,INT_003,CTRL_001,115.4,3,1,73.8,65,15,160.1,8,46,주의,0
2026-04-13 10:30:30,INT_002,CTRL_005,47.0,1,1,42.1,117,4,28.4,2,29,정상,0
2026-04-13 10:30:30,INT_003,CTRL_004,35.8,1,0,44.5,82,2,28.8,3,29,정상,0
2026-04-13 10:30:30,INT_001,CTRL_001,148.2,3,2,80.6,66,17,165.3,12,55,주의,0
2026-04-13 10:30:30,INT_002,CTRL_006,37.3,0,0,35.8,116,3,28.7,1,11,정상,0
2026-04-13 10:30:30,INT_004,CTRL_010,26.7,0,0,38.7,114,2,35.2,2,28,정상,0
2026-04-13 10:30:30,INT_004,CTRL_004,50.5,1,1,47.3,110,1,20.0,2,37,정상,0
2026-04-13 10:30:30,INT_004,CTRL_003,62.9,2,0,42.8,119,4,40.7,0,24,정상,0
2026-04-13 10:30:30,INT_003,CTRL_010,31.2,1,1,39.1,84,1,29.3,0,21,정상,0
2026-04-13 10:30:31,INT_005,CTRL_004,53.3,1,1,41.4,97,0,34.1,0,45,정상,0
2026-04-13 10:30:31,INT_003,CTRL_007,64.2,0,1,42.8,83,3,32.4,3,23,정상,0
2026-04-13 10:30:31,INT_005,CTRL_007,64.2,1,1,41.0,101,1,33.2,2,27,정상,0
2026-04-13 10:30:31,INT_003,CTRL_004,28.2,0,0,39.6,97,0,21.7,1,16,정상,0
2026-04-13 10:30:31,INT_004,CTRL_005,41.0,1,0,41.6,116,4,14.2,0,20,정상,0
2026-04-13 10:30:31,INT_001,CTRL_005,37.2,0,0,38.7,120,4,20.4,0,12,정상,0
2026-04-13 10:30:31,INT_002,CTRL_001,189.9,33,5,99.0,64,38,259.9,23,49,위험,0
2026-04-13 10:30:31,INT_001,CTRL_004,47.6,1,0,38.2,96,3,22.6,0,43,정상,0
2026-04-13 10:30:31,INT_005,CTRL_003,53.6,1,0,44.4,102,3,30.4,0,34,정상,0
2026-04-13 10:30:31,INT_001,CTRL_001,189.1,24,3,99.0,66,38,243.0,23,35,위험,0
2026-04-13 10:30:32,INT_003,CTRL_008,226.7,37,5,99.0,63,34,201.7,33,61,위험,0
2026-04-13 10:30:32,INT_004,CTRL_009,60.0,2,0,43.7,100,1,53.1,3,29,정상,0
2026-04-13 10:30:32,INT_001,CTRL_007,36.4,1,1,35.6,100,0,31.4,3,20,정상,0
2026-04-13 10:30:32,INT_004,CTRL_005,38.3,0,1,42.1,87,2,34.1,2,41,정상,0
2026-04-13 10:30:32,INT_002,CTRL_006,36.3,1,0,45.2,95,1,15.5,1,41,정상,0
2026-04-13 10:30:32,INT_002,CTRL_008,242.7,37,4,99.0,44,25,292.1,25,46,위험,0
2026-04-13 10:30:32,INT_003,CTRL_005,59.2,1,0,41.6,109,0,28.2,2,33,정상,0
2026-04-13 10:30:32,INT_004,CTRL_004,37.8,0,0,40.9,115,4,23.6,2,41,정상,0
2026-04-13 10:30:32,INT_001,CTRL_002,46.6,1,1,48.9,96,3,51.8,1,26,정상,0
2026-04-13 10:30:32,INT_003,CTRL_002,56.2,2,0,52.5,111,0,57.5,1,25,정상,0
2026-04-13 10:30:33,INT_002,CTRL_003,55.1,1,1,45.0,88,1,19.9,3,34,정상,0
2026-04-13 10:30:33,INT_004,CTRL_005,40.7,2,1,39.9,117,3,23.9,3,42,정상,0
2026-04-13 10:30:33,INT_001,CTRL_002,45.8,0,0,46.7,90,0,42.2,1,38,정상,0
2026-04-13 10:30:33,INT_001,CTRL_009,39.0,1,0,48.3,107,3,54.5,2,15,정상,0
2026-04-13 10:30:33,INT_002,CTRL_002,49.9,1,1,48.5,97,2,51.0,0,42,정상,0
2026-04-13 10:30:33,INT_001,CTRL_001,229.4,28,5,99.0,50,45,269.0,39,46,위험,0
2026-04-13 10:30:33,INT_004,CTRL_004,35.6,1,0,44.3,112,0,25.1,0,14,정상,0
2026-04-13 10:30:33,INT_004,CTRL_004,37.9,1,1,42.4,87,4,27.8,3,15,정상,0
